response_id,user_id,response_date,score,user_segment,device,comment
2914,7659,2024-06-27,8,free,ios,Product didn't match description.
2915,18194,2024-06-29,9,free,web,
2916,15756,2024-04-02,10,free,android,
2917,7954,2024-06-10,6,free,android,
2918,16080,2024-05-22,10,free,ios,
2919,11188,2024-06-30,5,free,web,
2920,4405,2024-04-26,10,free,ios,Checkout process is confusing on mobile.
2921,18884,2024-05-19,2,free,android,
2922,5023,2024-04-27,9,free,web,App keeps crashing.
2923,6501,2024-04-20,9,free,android,Easy to use website.
2924,12538,2024-04-09,10,free,web,
2925,6545,2024-06-06,8,free,android,
2926,9695,2024-06-21,9,free,android,
2927,6471,2024-05-04,7,free,ios,
2928,20860,2024-05-09,10,free,android,
2929,13178,2024-06-13,10,free,android,
2930,9120,2024-05-29,9,free,ios,
2931,20057,2024-05-12,8,free,web,
2932,13056,2024-05-07,3,free,web,
2933,14652,2024-05-24,8,free,web,Customer support was helpful.
2934,887,2024-04-10,8,free,web,
2935,10564,2024-04-14,7,free,android,
2936,13049,2024-04-17,6,free,web,"Great service, fast delivery!"
2937,10653,2024-04-08,9,free,web,
2938,10620,2024-05-12,10,free,ios,Prices are reasonable.
2939,22213,2024-05-23,10,free,android,
2940,6466,2024-05-13,7,free,web,
2941,13317,2024-06-30,9,free,web,
2942,8923,2024-04-03,5,free,ios,
2943,8942,2024-04-23,10,free,ios,
2944,17791,2024-05-14,10,free,ios,
2945,14461,2024-04-10,10,free,ios,Product quality could be better.
2946,20213,2024-04-10,3,free,android,
2947,647,2024-05-23,10,free,web,
2948,15442,2024-04-01,7,free,ios,
2949,13757,2024-06-17,7,free,web,
2950,9688,2024-04-08,7,free,web,"Great service, fast delivery!"
2951,20804,2024-06-21,9,free,ios,Prices are reasonable.
2952,187,2024-05-05,0,free,ios,
2953,13797,2024-04-13,10,free,ios,
2954,7490,2024-05-03,10,free,ios,
2955,6909,2024-05-02,6,free,android,
2956,1400,2024-05-31,7,free,ios,
2957,12811,2024-06-17,10,free,web,
2958,50,2024-04-13,8,free,web,Prices are reasonable.
2959,2937,2024-04-24,7,free,ios,
2960,11632,2024-04-03,9,free,web,
2961,19823,2024-05-15,10,free,ios,
2962,20343,2024-06-18,1,free,web,Found exactly what I needed.
2963,12685,2024-04-24,8,free,ios,
2964,21768,2024-05-16,9,free,web,
2965,17665,2024-04-19,2,free,web,
2966,810,2024-06-25,9,free,android,
2967,2590,2024-05-14,9,free,ios,Need more payment options.
2968,9141,2024-06-06,10,free,ios,
2969,9168,2024-04-01,10,free,ios,Easy to use website.
2970,19241,2024-06-26,10,free,web,
2971,2396,2024-05-13,10,free,android,Membership is worth it.
2972,7752,2024-05-01,4,free,web,Easy to use website.
2973,19758,2024-05-30,5,free,web,Would recommend to friends.
2974,16174,2024-06-16,10,free,android,
2975,10555,2024-06-30,10,free,ios,Found exactly what I needed.
2976,1672,2024-06-12,10,free,web,
2977,11803,2024-04-22,10,free,android,"Great service, fast delivery!"
2978,13382,2024-06-28,10,free,ios,
2979,2993,2024-06-19,10,free,web,Too many emails from NovaMart.
2980,18093,2024-04-30,9,free,android,
2981,7446,2024-04-03,10,free,web,
2982,4477,2024-05-15,9,free,web,Found exactly what I needed.
2983,18985,2024-06-14,10,free,web,
2984,15627,2024-04-12,10,free,web,
2985,10195,2024-05-15,5,free,ios,
2986,7952,2024-05-02,7,free,web,
2987,20908,2024-06-18,8,free,android,
2988,10407,2024-04-07,10,free,android,
2989,8459,2024-06-27,9,free,ios,
2990,6647,2024-05-16,4,free,web,
2991,1890,2024-05-26,8,free,web,Had trouble with payment.
2992,16431,2024-05-16,10,free,ios,
2993,7220,2024-05-28,9,free,android,Had trouble with payment.
2994,8589,2024-04-14,10,free,ios,
2995,17936,2024-04-11,6,free,web,
2996,12511,2024-06-24,5,free,ios,Shipping was slow this time.
2997,7941,2024-05-05,5,free,android,
2998,19344,2024-05-22,10,free,web,Shipping was slow this time.
2999,10888,2024-05-05,10,free,web,Not sure I'll renew my Plus membership.
3000,10631,2024-05-12,7,free,ios,
3001,12688,2024-06-08,10,free,web,
3002,94,2024-05-07,5,free,ios,
3003,13068,2024-04-18,5,free,web,Not sure I'll renew my Plus membership.
3004,7740,2024-04-02,9,free,ios,Need more payment options.
3005,7790,2024-04-20,3,free,android,Love the product selection.
3006,18760,2024-04-04,10,free,android,
3007,6795,2024-06-25,7,free,android,
3008,12033,2024-05-18,6,free,web,Product didn't match description.
3009,10651,2024-05-12,7,free,web,
3010,15301,2024-05-20,7,free,web,
3011,20888,2024-05-31,6,free,web,
3012,12868,2024-05-11,10,free,ios,Delivery was on time.
3013,16386,2024-06-07,8,free,ios,
3014,7156,2024-04-29,6,free,web,App keeps crashing.
3015,19076,2024-04-09,7,free,web,
3016,20892,2024-06-24,10,free,ios,
3017,13685,2024-06-25,5,free,android,
3018,2974,2024-04-13,7,free,ios,
3019,21812,2024-06-23,9,free,ios,
3020,9033,2024-05-10,7,free,web,Customer support was helpful.
3021,13443,2024-05-04,7,free,android,
3022,5487,2024-05-06,10,free,web,Had trouble with payment.
3023,19296,2024-05-18,9,free,web,
3024,13658,2024-06-05,10,free,web,
3025,12369,2024-05-04,9,free,web,
3026,4886,2024-04-19,5,free,android,
3027,10994,2024-05-27,9,free,ios,
3028,19982,2024-06-11,8,free,android,Prices are reasonable.
3029,8660,2024-05-07,10,free,web,
3030,19966,2024-05-11,9,free,ios,Great deals during sales.
3031,4238,2024-04-24,10,free,web,Membership is worth it.
3032,12063,2024-05-22,10,free,web,Delivery was on time.
3033,20746,2024-06-22,7,free,ios,
3034,15407,2024-05-18,8,free,web,
3035,11641,2024-04-04,5,free,web,
3036,4680,2024-04-05,8,free,web,
3037,7987,2024-06-06,5,free,web,
3038,11327,2024-06-01,10,free,web,Delivery was on time.
3039,12712,2024-04-04,9,free,web,
3040,19511,2024-06-28,7,free,ios,
3041,6269,2024-06-25,7,free,web,
3042,8186,2024-05-15,8,free,web,
3043,14870,2024-05-24,10,free,ios,
3044,2371,2024-05-23,5,free,android,
3045,7907,2024-04-26,8,free,android,Product didn't match description.
3046,11345,2024-05-24,7,free,android,
3047,13626,2024-05-22,8,free,web,
3048,17540,2024-06-24,5,free,ios,
3049,19592,2024-05-05,10,free,android,
3050,20064,2024-06-29,5,free,web,
3051,10285,2024-04-06,9,free,web,App keeps crashing.
3052,12827,2024-04-08,9,free,web,Found exactly what I needed.
3053,1912,2024-04-27,10,free,web,Too many emails from NovaMart.
3054,8156,2024-05-12,10,free,android,Membership is worth it.
3055,5545,2024-05-02,10,free,ios,
3056,14773,2024-04-11,9,free,ios,
3057,7709,2024-04-21,9,free,web,
3058,16942,2024-05-02,10,free,ios,
3059,15024,2024-05-19,8,free,web,
3060,3508,2024-04-16,0,free,android,
3061,2182,2024-06-16,9,free,ios,Great deals during sales.
3062,6529,2024-04-26,8,free,android,
3063,8960,2024-05-16,7,free,ios,
3064,2791,2024-04-05,9,free,android,Membership is worth it.
3065,15749,2024-04-14,10,free,web,
3066,12480,2024-04-02,5,free,android,
3067,21959,2024-05-19,9,free,web,
3068,11878,2024-04-13,9,free,android,
3069,10074,2024-06-25,8,free,ios,
3070,15568,2024-04-13,10,free,android,Customer support was helpful.
3071,1835,2024-06-07,7,free,web,
3072,20500,2024-04-12,6,free,ios,
3073,21034,2024-05-29,7,free,ios,
3074,18520,2024-06-14,4,free,ios,"Great service, fast delivery!"
3075,8260,2024-04-01,5,free,web,
3076,2412,2024-04-12,10,free,android,
3077,6351,2024-05-20,10,free,ios,"Great service, fast delivery!"
3078,16003,2024-06-05,10,free,ios,
3079,13215,2024-05-06,9,free,ios,
3080,22209,2024-05-23,6,free,web,
3081,16286,2024-06-25,10,free,web,Membership is worth it.
3082,20084,2024-06-02,8,free,web,
3083,14926,2024-05-25,9,free,android,
3084,15584,2024-04-01,8,free,android,Had trouble with payment.
3085,2742,2024-04-05,5,free,ios,Too many emails from NovaMart.
3086,5277,2024-04-25,10,free,android,
3087,8088,2024-04-18,10,free,web,
3088,13094,2024-04-03,10,free,ios,
3089,13043,2024-04-29,9,free,web,Membership is worth it.
3090,17280,2024-05-19,9,free,web,Love the product selection.
3091,4400,2024-06-28,9,free,ios,
3092,5988,2024-04-17,9,free,web,
3093,535,2024-06-26,10,free,ios,
3094,15201,2024-06-01,8,free,ios,
3095,5245,2024-06-01,7,free,android,
3096,16607,2024-05-01,9,free,web,
3097,20468,2024-05-09,8,free,ios,
3098,14102,2024-05-21,4,free,web,
3099,17266,2024-06-17,10,free,web,
3100,1069,2024-04-22,9,free,web,
3101,19120,2024-04-28,10,free,android,
3102,15911,2024-05-22,8,free,web,
3103,14196,2024-04-30,6,free,web,Love the product selection.
3104,18730,2024-06-12,6,free,ios,Need more payment options.
3105,192,2024-04-29,3,free,android,
3106,3943,2024-06-27,10,free,ios,Found exactly what I needed.
3107,17408,2024-04-12,10,free,ios,
3108,3822,2024-04-02,9,free,web,
3109,15699,2024-06-06,9,free,web,Had trouble with payment.
3110,20089,2024-05-05,10,free,web,
3111,2957,2024-06-24,10,free,ios,
3112,8521,2024-04-29,10,free,android,Checkout process is confusing on mobile.
3113,14154,2024-06-06,9,free,ios,
3114,3228,2024-05-14,8,free,web,"Great service, fast delivery!"
3115,8529,2024-06-09,10,free,ios,
3116,7493,2024-04-03,10,free,ios,
3117,14670,2024-04-04,8,free,android,Checkout process is confusing on mobile.
3118,5668,2024-05-11,10,free,web,
3119,21864,2024-05-11,9,free,web,Would recommend to friends.
3120,9965,2024-06-15,7,free,ios,Shipping was slow this time.
3121,13332,2024-06-04,2,free,android,Would recommend to friends.
3122,8628,2024-04-22,10,free,web,
3123,8371,2024-06-26,10,free,web,
3124,1679,2024-05-20,5,free,web,
3125,8012,2024-05-10,10,free,ios,
3126,2381,2024-05-17,0,free,android,
3127,10596,2024-04-23,7,free,web,
3128,16736,2024-05-09,10,free,ios,
3129,1555,2024-06-20,10,free,ios,
3130,2059,2024-06-03,6,free,android,Would recommend to friends.
3131,10088,2024-04-03,6,free,android,
3132,7665,2024-05-28,9,free,android,
3133,236,2024-05-05,9,free,ios,Shipping was slow this time.
3134,333,2024-05-01,10,free,web,
3135,21002,2024-04-30,2,free,ios,Product didn't match description.
3136,4047,2024-04-10,8,free,web,
3137,21563,2024-06-07,10,free,android,Prices are reasonable.
3138,10883,2024-05-26,10,free,web,Had trouble with payment.
3139,6853,2024-05-15,8,free,ios,
3140,10945,2024-06-02,3,free,android,
3141,16385,2024-04-24,10,free,web,
3142,10575,2024-05-02,7,free,android,Not sure I'll renew my Plus membership.
3143,1178,2024-06-27,5,free,web,
3144,9491,2024-05-06,9,free,ios,
3145,7409,2024-05-18,7,free,android,
3146,18594,2024-05-01,10,free,android,
3147,8605,2024-05-13,9,free,web,
3148,6362,2024-04-08,10,free,web,
3149,20314,2024-06-16,10,free,ios,
3150,7522,2024-05-05,9,free,web,
3151,22197,2024-05-18,0,free,ios,
3152,5635,2024-06-28,9,free,web,Not sure I'll renew my Plus membership.
3153,4598,2024-06-26,8,free,web,Customer support was helpful.
3154,15538,2024-06-17,8,free,web,
3155,13305,2024-06-22,9,free,ios,Would recommend to friends.
3156,14614,2024-06-20,7,free,web,
3157,4183,2024-06-21,10,free,android,App keeps crashing.
3158,8801,2024-06-30,10,free,ios,Would recommend to friends.
3159,7140,2024-06-19,8,free,ios,Shipping was slow this time.
3160,9166,2024-04-13,6,free,ios,
3161,16343,2024-05-03,10,free,web,
3162,21123,2024-04-26,8,free,web,
3163,15480,2024-04-27,5,free,android,
3164,16239,2024-05-26,9,free,ios,
3165,6826,2024-05-02,10,free,web,
3166,9363,2024-05-09,10,free,android,
3167,3206,2024-06-03,9,free,android,
3168,20349,2024-04-29,7,free,web,
3169,12724,2024-04-19,9,free,android,
3170,16465,2024-06-10,10,free,web,Prices are reasonable.
3171,8736,2024-04-04,9,free,android,Had trouble with payment.
3172,19143,2024-06-05,8,free,ios,Return process was smooth.
3173,13225,2024-05-24,9,free,web,
3174,10397,2024-06-07,9,free,web,Love the product selection.
3175,10805,2024-04-18,8,free,ios,
3176,445,2024-04-29,10,free,web,
3177,3218,2024-04-20,9,free,android,
3178,14604,2024-04-24,10,free,web,Product quality could be better.
3179,21728,2024-05-09,10,free,ios,
3180,3805,2024-04-13,8,free,ios,
3181,10067,2024-04-14,4,free,web,Prices are reasonable.
3182,19532,2024-04-08,3,free,ios,
3183,1277,2024-05-23,5,free,web,Had trouble with payment.
3184,8308,2024-06-03,9,free,web,Delivery was on time.
3185,18822,2024-06-24,9,free,ios,
3186,12632,2024-06-29,8,free,web,Great deals during sales.
3187,14025,2024-06-29,2,free,ios,
3188,9711,2024-05-10,9,free,web,
3189,6194,2024-04-02,8,free,ios,Delivery was on time.
3190,20844,2024-06-11,9,free,ios,Need more payment options.
3191,15833,2024-04-05,10,free,web,Would recommend to friends.
3192,19540,2024-05-26,10,free,web,
3193,20855,2024-05-14,10,free,ios,Need more payment options.
3194,8568,2024-05-08,10,free,ios,
3195,1444,2024-05-16,6,free,android,Too many emails from NovaMart.
3196,8407,2024-05-31,6,free,web,
3197,443,2024-05-20,10,free,web,
3198,9440,2024-04-24,10,free,ios,
3199,6813,2024-06-13,9,free,ios,Return process was smooth.
3200,16120,2024-04-15,8,free,web,
3201,16935,2024-04-08,10,plus,ios,Love the product selection.
3202,20284,2024-05-18,6,plus,ios,
3203,6437,2024-05-10,9,plus,ios,
3204,3452,2024-06-30,7,plus,ios,
3205,1435,2024-04-24,10,plus,android,
3206,10806,2024-04-07,10,plus,android,
3207,20716,2024-06-30,10,plus,android,
3208,19453,2024-06-28,10,plus,web,
3209,21798,2024-05-26,8,plus,android,Great deals during sales.
3210,708,2024-06-11,7,plus,web,
3211,20270,2024-06-23,6,plus,ios,
3212,19181,2024-04-24,10,plus,web,
3213,1882,2024-05-17,10,plus,web,
3214,12309,2024-05-28,7,plus,web,
3215,13479,2024-05-10,5,plus,ios,
3216,3324,2024-06-24,10,plus,web,Would recommend to friends.
3217,22042,2024-06-12,10,plus,ios,Great deals during sales.
3218,9199,2024-05-02,10,plus,ios,
3219,12755,2024-05-24,9,plus,android,Checkout process is confusing on mobile.
3220,8114,2024-05-25,10,plus,ios,
3221,18078,2024-04-10,8,plus,web,Would recommend to friends.
3222,17903,2024-06-20,7,plus,ios,
3223,16689,2024-04-30,9,plus,ios,Found exactly what I needed.
3224,10907,2024-06-01,9,plus,web,
3225,9657,2024-04-10,10,plus,web,Customer support was helpful.
3226,7655,2024-05-20,10,plus,ios,
3227,3026,2024-06-27,10,plus,ios,
3228,4654,2024-05-31,7,plus,ios,
3229,12135,2024-04-07,9,plus,ios,
3230,13284,2024-04-06,10,plus,web,
3231,9209,2024-06-10,6,plus,web,
3232,5980,2024-05-22,10,plus,android,
3233,16067,2024-04-13,3,plus,web,
3234,7175,2024-06-06,10,plus,web,
3235,6454,2024-06-30,10,plus,ios,
3236,10134,2024-04-15,10,plus,android,Easy to use website.
3237,7891,2024-05-12,8,plus,ios,
3238,3744,2024-05-03,10,plus,ios,
3239,2074,2024-04-23,5,plus,web,
3240,11964,2024-05-29,7,plus,web,
3241,2231,2024-05-27,7,plus,web,
3242,13194,2024-04-24,1,plus,ios,
3243,6375,2024-06-01,9,plus,android,
3244,9958,2024-04-22,4,plus,web,
3245,232,2024-06-14,10,plus,web,Product didn't match description.
3246,7974,2024-04-01,3,plus,web,Product quality could be better.
3247,17711,2024-06-26,10,plus,web,
3248,619,2024-05-04,0,plus,web,
3249,1279,2024-06-12,10,plus,android,Not sure I'll renew my Plus membership.
3250,16057,2024-06-02,10,plus,android,
3251,19670,2024-06-12,7,plus,ios,
3252,22162,2024-06-29,6,plus,ios,
3253,13931,2024-05-09,8,plus,android,Easy to use website.
3254,16254,2024-06-13,9,plus,web,
3255,12014,2024-05-26,9,plus,android,Easy to use website.
3256,13622,2024-04-04,9,plus,web,
3257,11071,2024-05-17,7,plus,web,
3258,7590,2024-06-10,7,plus,android,
3259,5825,2024-05-25,9,plus,web,App keeps crashing.
3260,10553,2024-06-03,10,plus,ios,
3261,18911,2024-05-13,10,plus,android,
3262,19824,2024-06-10,9,plus,ios,Return process was smooth.
3263,18621,2024-05-10,8,plus,android,Product quality could be better.
3264,6482,2024-05-17,9,plus,android,
3265,21185,2024-06-29,10,plus,android,
3266,8435,2024-05-01,10,plus,android,Checkout process is confusing on mobile.
3267,14944,2024-06-28,10,plus,web,Delivery was on time.
3268,8779,2024-05-09,10,plus,web,
3269,10787,2024-06-01,7,plus,android,
3270,5452,2024-06-02,6,plus,web,
3271,7406,2024-05-03,10,plus,ios,
3272,17888,2024-04-29,9,plus,web,
3273,3900,2024-04-04,10,plus,android,
3274,15227,2024-06-18,8,plus,web,Love the product selection.
3275,1472,2024-04-03,7,plus,android,Need more payment options.
3276,10114,2024-04-28,7,plus,ios,Product didn't match description.
3277,6960,2024-06-14,10,plus,ios,
3278,9025,2024-05-26,9,plus,web,
3279,10070,2024-06-19,10,plus,ios,Easy to use website.
3280,17482,2024-06-16,10,plus,web,App keeps crashing.
3281,10051,2024-05-05,10,plus,web,App keeps crashing.
3282,13729,2024-05-23,9,plus,web,
3283,1358,2024-05-12,7,plus,web,
3284,521,2024-06-10,6,plus,web,
3285,5004,2024-04-10,10,plus,android,
3286,13728,2024-05-23,10,plus,web,
3287,12209,2024-04-29,10,plus,ios,
3288,6493,2024-06-12,10,plus,web,
3289,13351,2024-04-22,6,plus,ios,
3290,10289,2024-06-29,9,plus,ios,Found exactly what I needed.
3291,2126,2024-05-29,8,plus,web,Return process was smooth.
3292,7754,2024-06-08,5,plus,android,
3293,5362,2024-06-07,10,plus,web,
3294,20533,2024-05-16,8,plus,android,
3295,19062,2024-06-09,9,plus,web,Too many emails from NovaMart.
3296,19617,2024-06-11,10,plus,web,Checkout process is confusing on mobile.
3297,12749,2024-04-01,10,plus,android,
3298,1507,2024-04-29,10,plus,web,
3299,2041,2024-05-02,7,plus,web,Shipping was slow this time.
3300,11944,2024-06-19,8,plus,web,
3301,9527,2024-04-22,10,plus,web,Customer support was helpful.
3302,16948,2024-05-11,10,plus,web,
3303,717,2024-04-17,9,plus,web,
3304,21276,2024-05-12,3,plus,ios,Delivery was on time.
3305,21819,2024-04-29,9,plus,ios,
3306,2351,2024-05-30,10,plus,web,
3307,7956,2024-06-09,10,plus,android,
3308,8880,2024-04-26,9,plus,ios,Great deals during sales.
3309,7828,2024-05-27,10,plus,web,Delivery was on time.
3310,8177,2024-04-17,9,plus,android,
3311,18742,2024-05-16,10,plus,web,Love the product selection.
3312,21157,2024-06-24,10,plus,web,
3313,8590,2024-05-31,8,plus,ios,Product quality could be better.
3314,4113,2024-05-09,10,plus,ios,Prices are reasonable.
3315,7808,2024-04-13,10,plus,web,
3316,11469,2024-04-28,10,plus,web,Customer support was helpful.
3317,9049,2024-06-22,10,plus,web,
3318,18364,2024-06-24,9,plus,web,Delivery was on time.
3319,11047,2024-04-16,10,plus,android,
3320,15402,2024-06-29,7,plus,android,
3321,19123,2024-04-21,7,plus,web,
3322,5813,2024-06-22,7,plus,android,Easy to use website.
3323,1082,2024-06-14,5,plus,android,
3324,10848,2024-05-09,8,plus,ios,
3325,13556,2024-06-18,8,plus,ios,Customer support was helpful.
3326,14809,2024-06-08,8,plus,ios,Delivery was on time.
3327,10409,2024-04-11,9,plus,android,"Great service, fast delivery!"
3328,310,2024-06-16,7,plus,ios,
3329,5320,2024-05-14,8,plus,web,
3330,2478,2024-05-29,10,plus,android,
3331,15259,2024-05-04,7,plus,web,Great deals during sales.
3332,8366,2024-05-27,9,plus,ios,
3333,20735,2024-05-26,9,plus,web,App keeps crashing.
3334,7223,2024-05-06,10,plus,ios,Checkout process is confusing on mobile.
3335,5627,2024-04-30,4,plus,web,
3336,20988,2024-05-20,10,plus,ios,Customer support was helpful.
3337,8537,2024-05-09,7,plus,web,
3338,5603,2024-06-13,9,plus,ios,
3339,7799,2024-05-19,7,plus,ios,
3340,14020,2024-04-02,8,plus,ios,
3341,11619,2024-05-10,7,plus,android,Not sure I'll renew my Plus membership.
3342,15013,2024-06-13,6,plus,web,Love the product selection.
3343,13241,2024-05-10,10,plus,ios,Checkout process is confusing on mobile.
3344,10830,2024-05-16,10,plus,ios,Had trouble with payment.
