assignment_id,experiment_id,user_id,variant,assigned_date,first_exposure_date
3361,1,8760,control,2024-08-05,2024-08-08
3362,1,2992,treatment,2024-08-05,2024-08-11
3363,1,25290,control,2024-08-01,2024-08-09
3364,1,5324,treatment,2024-08-03,2024-08-06
3365,1,18340,control,2024-08-06,2024-08-12
3366,1,22506,treatment,2024-08-05,2024-08-10
3367,1,3448,control,2024-08-02,2024-08-05
3368,1,3704,treatment,2024-08-02,2024-08-14
3369,1,6106,control,2024-08-02,2024-08-06
3370,1,628,treatment,2024-08-02,2024-08-05
3371,1,2564,control,2024-08-05,2024-08-18
3372,1,14245,treatment,2024-08-02,2024-08-15
3373,1,10106,control,2024-08-02,2024-08-14
3374,1,7590,treatment,2024-08-05,2024-08-17
3375,1,3135,control,2024-08-03,2024-08-12
3376,1,14450,treatment,2024-08-02,2024-08-12
3377,1,7640,control,2024-08-07,2024-08-12
3378,1,5325,treatment,2024-08-03,2024-08-10
3379,1,3220,control,2024-08-03,2024-08-08
3380,1,1163,treatment,2024-08-03,2024-08-13
3381,1,26413,control,2024-08-01,2024-08-13
3382,1,12384,treatment,2024-08-05,2024-08-11
3383,1,206,control,2024-08-06,2024-08-10
3384,1,11181,treatment,2024-08-02,2024-08-04
3385,1,17952,control,2024-08-04,2024-08-14
3386,1,13839,treatment,2024-08-06,2024-08-13
3387,1,6692,control,2024-08-03,2024-08-12
3388,1,17199,treatment,2024-08-05,2024-08-09
3389,1,16627,control,2024-08-02,2024-08-14
3390,1,5940,treatment,2024-08-04,2024-08-08
3391,1,16485,control,2024-08-05,2024-08-16
3392,1,21625,treatment,2024-08-07,2024-08-19
3393,1,23440,control,2024-08-03,2024-08-16
3394,1,14315,treatment,2024-08-01,2024-08-09
3395,1,14064,control,2024-08-03,2024-08-11
3396,1,13272,treatment,2024-08-01,2024-08-02
3397,1,6494,control,2024-08-03,2024-08-06
3398,1,23354,treatment,2024-08-05,2024-08-17
3399,1,12955,control,2024-08-03,2024-08-05
3400,1,11096,treatment,2024-08-02,2024-08-06
3401,1,13305,control,2024-08-01,2024-08-02
3402,1,12309,treatment,2024-08-05,2024-08-05
3403,1,22183,control,2024-08-03,2024-08-06
3404,1,17051,treatment,2024-08-02,2024-08-13
3405,1,5789,control,2024-08-04,2024-08-12
3406,1,517,treatment,2024-08-07,2024-08-13
3407,1,218,control,2024-08-01,2024-08-01
3408,1,4208,treatment,2024-08-07,2024-08-13
3409,1,7866,control,2024-08-04,2024-08-17
3410,1,17625,treatment,2024-08-01,2024-08-10
3411,1,4484,control,2024-08-01,2024-08-09
3412,1,245,treatment,2024-08-07,2024-08-20
3413,1,2741,control,2024-08-03,2024-08-16
3414,1,9407,treatment,2024-08-03,2024-08-07
3415,1,2098,control,2024-08-04,2024-08-07
3416,1,21141,treatment,2024-08-05,2024-08-16
3417,1,4021,control,2024-08-01,2024-08-01
3418,1,2933,treatment,2024-08-01,2024-08-03
3419,1,1269,control,2024-08-01,2024-08-05
3420,1,18705,treatment,2024-08-06,2024-08-07
3421,1,21689,control,2024-08-07,2024-08-16
3422,1,9581,treatment,2024-08-03,2024-08-08
3423,1,19196,control,2024-08-07,2024-08-16
3424,1,22167,treatment,2024-08-03,2024-08-16
3425,1,20370,control,2024-08-07,2024-08-12
3426,1,12799,treatment,2024-08-06,2024-08-10
3427,1,444,control,2024-08-06,2024-08-08
3428,1,529,treatment,2024-08-07,2024-08-09
3429,1,10000,control,2024-08-07,2024-08-10
3430,1,13520,treatment,2024-08-03,2024-08-10
3431,1,12952,control,2024-08-06,2024-08-16
3432,1,16598,treatment,2024-08-07,2024-08-18
3433,1,1584,control,2024-08-02,2024-08-14
3434,1,715,treatment,2024-08-07,2024-08-14
3435,1,18494,control,2024-08-04,2024-08-05
3436,1,23186,treatment,2024-08-03,2024-08-10
3437,1,24106,control,2024-08-05,2024-08-12
3438,1,17228,treatment,2024-08-02,2024-08-09
3439,1,26033,control,2024-08-05,2024-08-08
3440,1,25895,treatment,2024-08-03,2024-08-11
3441,1,6191,control,2024-08-01,2024-08-13
3442,1,12856,treatment,2024-08-07,2024-08-17
3443,1,5897,control,2024-08-04,2024-08-07
3444,1,15446,treatment,2024-08-02,2024-08-08
3445,1,4200,control,2024-08-03,2024-08-06
3446,1,25038,treatment,2024-08-01,2024-08-07
3447,1,11094,control,2024-08-02,2024-08-06
3448,1,8842,treatment,2024-08-02,2024-08-15
3449,1,16322,control,2024-08-06,2024-08-10
3450,1,2962,treatment,2024-08-02,2024-08-09
3451,1,25867,control,2024-08-07,2024-08-09
3452,1,22548,treatment,2024-08-01,2024-08-09
3453,1,497,control,2024-08-02,2024-08-02
3454,1,3204,treatment,2024-08-03,2024-08-14
3455,1,1180,control,2024-08-06,2024-08-19
3456,1,13439,treatment,2024-08-02,2024-08-08
3457,1,4799,control,2024-08-03,2024-08-16
3458,1,25407,treatment,2024-08-05,2024-08-12
3459,1,15367,control,2024-08-04,2024-08-06
3460,1,26230,treatment,2024-08-02,2024-08-11
3461,1,12605,control,2024-08-01,2024-08-05
3462,1,3829,treatment,2024-08-03,2024-08-04
3463,1,7688,control,2024-08-06,2024-08-06
3464,1,14167,treatment,2024-08-06,2024-08-13
3465,1,12604,control,2024-08-03,2024-08-10
3466,1,7541,treatment,2024-08-07,2024-08-16
3467,1,5898,control,2024-08-03,2024-08-15
3468,1,19496,treatment,2024-08-07,2024-08-20
3469,1,7604,control,2024-08-04,2024-08-11
3470,1,15500,treatment,2024-08-06,2024-08-19
3471,1,20298,control,2024-08-04,2024-08-05
3472,1,7240,treatment,2024-08-03,2024-08-14
3473,1,3241,control,2024-08-05,2024-08-06
3474,1,8388,treatment,2024-08-02,2024-08-09
3475,1,4059,control,2024-08-07,2024-08-08
3476,1,21299,treatment,2024-08-07,2024-08-11
3477,1,19733,control,2024-08-06,2024-08-06
3478,1,1919,treatment,2024-08-03,2024-08-12
3479,1,16127,control,2024-08-06,2024-08-17
3480,1,7469,treatment,2024-08-04,2024-08-05
3481,1,3645,control,2024-08-04,2024-08-08
3482,1,25221,treatment,2024-08-05,2024-08-18
3483,1,20903,control,2024-08-03,2024-08-06
3484,1,10147,treatment,2024-08-07,2024-08-08
3485,1,15438,control,2024-08-05,2024-08-10
3486,1,9949,treatment,2024-08-06,2024-08-16
3487,1,21737,control,2024-08-03,2024-08-03
3488,1,3620,treatment,2024-08-07,2024-08-14
3489,1,21431,control,2024-08-02,2024-08-06
3490,1,12914,treatment,2024-08-06,2024-08-15
3491,1,13277,control,2024-08-04,2024-08-10
3492,1,16357,treatment,2024-08-07,2024-08-12
3493,1,24613,control,2024-08-01,2024-08-03
3494,1,4163,treatment,2024-08-01,2024-08-02
3495,1,5121,control,2024-08-03,2024-08-09
3496,1,14133,treatment,2024-08-07,2024-08-09
3497,1,9486,control,2024-08-06,2024-08-08
3498,1,6672,treatment,2024-08-07,2024-08-20
3499,1,15178,control,2024-08-06,2024-08-12
3500,1,25155,treatment,2024-08-04,2024-08-16
3501,1,10311,control,2024-08-07,2024-08-10
3502,1,13773,treatment,2024-08-02,2024-08-03
3503,1,9475,control,2024-08-05,2024-08-10
3504,1,14409,treatment,2024-08-05,2024-08-11
3505,1,3721,control,2024-08-04,2024-08-07
3506,1,12400,treatment,2024-08-03,2024-08-04
3507,1,13658,control,2024-08-03,2024-08-08
3508,1,9445,treatment,2024-08-07,2024-08-19
3509,1,11674,control,2024-08-07,2024-08-16
3510,1,20270,treatment,2024-08-02,2024-08-12
3511,1,7193,control,2024-08-02,2024-08-06
3512,1,17765,treatment,2024-08-03,2024-08-05
3513,1,10727,control,2024-08-05,2024-08-17
3514,1,21323,treatment,2024-08-02,2024-08-09
3515,1,14200,control,2024-08-07,2024-08-16
3516,1,15335,treatment,2024-08-06,2024-08-08
3517,1,4295,control,2024-08-02,2024-08-08
3518,1,21650,treatment,2024-08-02,2024-08-04
3519,1,5533,control,2024-08-03,2024-08-05
3520,1,22201,treatment,2024-08-04,2024-08-13
3521,1,20364,control,2024-08-04,2024-08-11
3522,1,15138,treatment,2024-08-02,2024-08-03
3523,1,13940,control,2024-08-02,2024-08-15
3524,1,12556,treatment,2024-08-07,2024-08-07
3525,1,17433,control,2024-08-06,2024-08-17
3526,1,13266,treatment,2024-08-06,2024-08-09
3527,1,15486,control,2024-08-03,2024-08-04
3528,1,20803,treatment,2024-08-05,2024-08-07
3529,1,492,control,2024-08-04,2024-08-08
3530,1,23922,treatment,2024-08-04,2024-08-05
3531,1,11406,control,2024-08-06,2024-08-06
3532,1,13032,treatment,2024-08-06,2024-08-10
3533,1,22409,control,2024-08-01,2024-08-12
3534,1,19897,treatment,2024-08-05,2024-08-15
3535,1,3232,control,2024-08-03,2024-08-11
3536,1,13737,treatment,2024-08-06,2024-08-17
3537,1,631,control,2024-08-01,2024-08-11
3538,1,10243,treatment,2024-08-02,2024-08-09
3539,1,11780,control,2024-08-03,2024-08-13
3540,1,9434,treatment,2024-08-04,2024-08-09
3541,1,7458,control,2024-08-01,2024-08-01
3542,1,21759,treatment,2024-08-05,2024-08-09
3543,1,19129,control,2024-08-04,2024-08-04
3544,1,17988,treatment,2024-08-03,2024-08-12
3545,1,14574,control,2024-08-06,2024-08-18
3546,1,24984,treatment,2024-08-03,2024-08-11
3547,1,18211,control,2024-08-04,2024-08-15
3548,1,20526,treatment,2024-08-04,2024-08-04
3549,1,11862,control,2024-08-05,2024-08-13
3550,1,22790,treatment,2024-08-01,2024-08-08
3551,1,16344,control,2024-08-07,2024-08-13
3552,1,1901,treatment,2024-08-01,2024-08-01
3553,1,11580,control,2024-08-05,2024-08-11
3554,1,17253,treatment,2024-08-07,2024-08-18
3555,1,3497,control,2024-08-03,2024-08-07
3556,1,3667,treatment,2024-08-01,2024-08-01
3557,1,20953,control,2024-08-02,2024-08-05
3558,1,13005,treatment,2024-08-03,2024-08-12
3559,1,23532,control,2024-08-04,2024-08-04
3560,1,21733,treatment,2024-08-02,2024-08-11
3561,1,17902,control,2024-08-01,2024-08-03
3562,1,282,treatment,2024-08-05,2024-08-09
3563,1,21837,control,2024-08-05,2024-08-11
3564,1,6389,treatment,2024-08-01,2024-08-08
3565,1,382,control,2024-08-02,2024-08-14
3566,1,639,treatment,2024-08-02,2024-08-04
3567,1,25344,control,2024-08-04,2024-08-04
3568,1,2313,treatment,2024-08-07,2024-08-20
3569,1,20002,control,2024-08-03,2024-08-16
3570,1,22037,treatment,2024-08-07,2024-08-17
3571,1,675,control,2024-08-01,2024-08-03
3572,1,10485,treatment,2024-08-04,2024-08-05
3573,1,9871,control,2024-08-03,2024-08-16
3574,1,796,treatment,2024-08-05,2024-08-07
3575,1,8474,control,2024-08-07,2024-08-16
3576,1,1150,treatment,2024-08-01,2024-08-12
3577,1,18782,control,2024-08-06,2024-08-19
3578,1,21671,treatment,2024-08-04,2024-08-14
3579,1,22454,control,2024-08-01,2024-08-14
3580,1,22793,treatment,2024-08-02,2024-08-07
3581,1,21171,control,2024-08-02,2024-08-15
3582,1,2604,treatment,2024-08-02,2024-08-07
3583,1,4798,control,2024-08-03,2024-08-10
3584,1,16648,treatment,2024-08-04,2024-08-08
3585,1,22347,control,2024-08-02,2024-08-08
3586,1,17266,treatment,2024-08-03,2024-08-05
3587,1,5043,control,2024-08-05,2024-08-07
3588,1,26279,treatment,2024-08-01,2024-08-03
3589,1,11807,control,2024-08-01,2024-08-03
3590,1,5133,treatment,2024-08-04,2024-08-07
3591,1,4702,control,2024-08-04,2024-08-09
3592,1,10505,treatment,2024-08-02,2024-08-05
3593,1,8989,control,2024-08-06,2024-08-13
3594,1,21376,treatment,2024-08-02,2024-08-12
3595,1,25980,control,2024-08-02,2024-08-03
3596,1,7027,treatment,2024-08-03,2024-08-05
3597,1,10767,control,2024-08-03,2024-08-10
3598,1,20434,treatment,2024-08-05,2024-08-11
3599,1,4238,control,2024-08-05,2024-08-05
3600,1,12601,treatment,2024-08-03,2024-08-15
3601,1,24448,control,2024-08-03,2024-08-10
3602,1,18810,treatment,2024-08-04,2024-08-04
3603,1,19239,control,2024-08-05,2024-08-15
3604,1,1362,treatment,2024-08-02,2024-08-02
3605,1,5409,control,2024-08-01,2024-08-05
3606,1,2665,treatment,2024-08-01,2024-08-14
3607,1,12650,control,2024-08-01,2024-08-11
3608,1,18766,treatment,2024-08-04,2024-08-04
3609,1,19283,control,2024-08-07,2024-08-09
3610,1,24362,treatment,2024-08-07,2024-08-19
3611,1,5358,control,2024-08-05,2024-08-08
3612,1,17875,treatment,2024-08-06,2024-08-18
3613,1,21078,control,2024-08-01,2024-08-10
3614,1,18585,treatment,2024-08-01,2024-08-13
3615,1,11556,control,2024-08-05,2024-08-14
3616,1,19173,treatment,2024-08-02,2024-08-03
3617,1,3307,control,2024-08-05,2024-08-08
3618,1,26303,treatment,2024-08-07,2024-08-16
3619,1,13268,control,2024-08-07,2024-08-12
3620,1,2349,treatment,2024-08-01,2024-08-10
3621,1,1563,control,2024-08-04,2024-08-14
3622,1,24151,treatment,2024-08-02,2024-08-03
3623,1,12844,control,2024-08-02,2024-08-08
3624,1,22557,treatment,2024-08-03,2024-08-04
3625,1,2048,control,2024-08-04,2024-08-13
3626,1,11930,treatment,2024-08-03,2024-08-11
3627,1,1291,control,2024-08-07,2024-08-15
3628,1,14214,treatment,2024-08-03,2024-08-15
3629,1,5233,control,2024-08-06,2024-08-15
3630,1,26529,treatment,2024-08-05,2024-08-12
3631,1,9494,control,2024-08-04,2024-08-08
3632,1,10894,treatment,2024-08-06,2024-08-12
3633,1,1185,control,2024-08-02,2024-08-08
3634,1,17443,treatment,2024-08-05,2024-08-12
3635,1,4408,control,2024-08-01,2024-08-10
3636,1,8117,treatment,2024-08-04,2024-08-13
3637,1,1787,control,2024-08-06,2024-08-06
3638,1,6870,treatment,2024-08-05,2024-08-06
3639,1,14653,control,2024-08-01,2024-08-10
3640,1,19571,treatment,2024-08-03,2024-08-08
3641,1,10822,control,2024-08-01,2024-08-14
3642,1,4857,treatment,2024-08-06,2024-08-16
3643,1,26055,control,2024-08-04,2024-08-04
3644,1,19637,treatment,2024-08-07,2024-08-15
3645,1,12254,control,2024-08-04,2024-08-12
3646,1,12217,treatment,2024-08-06,2024-08-13
3647,1,23918,control,2024-08-06,2024-08-15
3648,1,10468,treatment,2024-08-04,2024-08-16
3649,1,25826,control,2024-08-01,2024-08-09
3650,1,25764,treatment,2024-08-02,2024-08-05
3651,1,12405,control,2024-08-03,2024-08-13
3652,1,5128,treatment,2024-08-07,2024-08-17
3653,1,21590,control,2024-08-07,2024-08-13
3654,1,26003,treatment,2024-08-07,2024-08-17
3655,1,6361,control,2024-08-07,2024-08-10
3656,1,8096,treatment,2024-08-05,2024-08-17
3657,1,18202,control,2024-08-03,2024-08-05
3658,1,9584,treatment,2024-08-06,2024-08-10
3659,1,18366,control,2024-08-04,2024-08-16
3660,1,1409,treatment,2024-08-03,2024-08-06
3661,1,22885,control,2024-08-04,2024-08-04
3662,1,26239,treatment,2024-08-07,2024-08-20
3663,1,4529,control,2024-08-01,2024-08-13
3664,1,16581,treatment,2024-08-03,2024-08-11
3665,1,2365,control,2024-08-03,2024-08-11
3666,1,15121,treatment,2024-08-03,2024-08-07
3667,1,3808,control,2024-08-06,2024-08-17
3668,1,12117,treatment,2024-08-02,2024-08-08
3669,1,6670,control,2024-08-03,2024-08-15
3670,1,23387,treatment,2024-08-01,2024-08-10
3671,1,23403,control,2024-08-04,2024-08-04
3672,1,1606,treatment,2024-08-07,2024-08-07
3673,1,15027,control,2024-08-07,2024-08-10
3674,1,22526,treatment,2024-08-05,2024-08-14
3675,1,5965,control,2024-08-07,2024-08-16
3676,1,2373,treatment,2024-08-02,2024-08-11
3677,1,13243,control,2024-08-07,2024-08-15
3678,1,2154,treatment,2024-08-05,2024-08-06
3679,1,11411,control,2024-08-03,2024-08-06
3680,1,5352,treatment,2024-08-05,2024-08-17
3681,1,5182,control,2024-08-06,2024-08-12
3682,1,11188,treatment,2024-08-02,2024-08-14
3683,1,13970,control,2024-08-07,2024-08-20
3684,1,8656,treatment,2024-08-07,2024-08-14
3685,1,4577,control,2024-08-02,2024-08-07
3686,1,755,treatment,2024-08-03,2024-08-10
3687,1,2530,control,2024-08-07,2024-08-19
3688,1,8637,treatment,2024-08-04,2024-08-12
3689,1,22944,control,2024-08-04,2024-08-14
3690,1,24307,treatment,2024-08-07,2024-08-07
3691,1,22442,control,2024-08-03,2024-08-15
3692,1,8012,treatment,2024-08-07,2024-08-07
3693,1,22445,control,2024-08-01,2024-08-08
3694,1,20791,treatment,2024-08-02,2024-08-15
3695,1,26429,control,2024-08-04,2024-08-06
3696,1,6753,treatment,2024-08-06,2024-08-15
3697,1,2199,control,2024-08-03,2024-08-12
3698,1,14370,treatment,2024-08-07,2024-08-20
3699,1,20921,control,2024-08-03,2024-08-06
3700,1,19102,treatment,2024-08-02,2024-08-05
3701,1,17762,control,2024-08-03,2024-08-16
3702,1,21774,treatment,2024-08-04,2024-08-14
3703,1,25129,control,2024-08-07,2024-08-12
3704,1,5453,treatment,2024-08-03,2024-08-07
3705,1,23493,control,2024-08-03,2024-08-11
3706,1,2295,treatment,2024-08-01,2024-08-05
3707,1,21979,control,2024-08-07,2024-08-13
3708,1,18984,treatment,2024-08-02,2024-08-06
3709,1,22106,control,2024-08-02,2024-08-10
3710,1,11364,treatment,2024-08-05,2024-08-11
3711,1,14157,control,2024-08-05,2024-08-14
3712,1,10576,treatment,2024-08-04,2024-08-08
3713,1,14154,control,2024-08-06,2024-08-16
3714,1,20523,treatment,2024-08-04,2024-08-16
3715,1,17247,control,2024-08-02,2024-08-10
3716,1,23295,treatment,2024-08-03,2024-08-05
3717,1,23783,control,2024-08-07,2024-08-20
3718,1,16046,treatment,2024-08-05,2024-08-09
3719,1,6571,control,2024-08-02,2024-08-07
3720,1,18628,treatment,2024-08-05,2024-08-12
3721,1,16403,control,2024-08-07,2024-08-16
3722,1,10746,treatment,2024-08-04,2024-08-13
3723,1,25603,control,2024-08-03,2024-08-15
3724,1,10876,treatment,2024-08-05,2024-08-13
3725,1,6291,control,2024-08-03,2024-08-05
3726,1,4388,treatment,2024-08-07,2024-08-20
3727,1,25973,control,2024-08-03,2024-08-09
3728,1,13947,treatment,2024-08-01,2024-08-08
3729,1,26070,control,2024-08-01,2024-08-12
3730,1,20671,treatment,2024-08-04,2024-08-15
3731,1,15850,control,2024-08-07,2024-08-07
3732,1,3585,treatment,2024-08-01,2024-08-13
3733,1,24800,control,2024-08-05,2024-08-12
3734,1,3358,treatment,2024-08-01,2024-08-10
3735,1,25685,control,2024-08-04,2024-08-15
3736,1,6778,treatment,2024-08-04,2024-08-06
3737,1,17803,control,2024-08-05,2024-08-05
3738,1,18186,treatment,2024-08-04,2024-08-04
3739,1,9997,control,2024-08-07,2024-08-10
3740,1,22190,treatment,2024-08-07,2024-08-18
3741,1,11308,control,2024-08-07,2024-08-20
3742,1,24659,treatment,2024-08-05,2024-08-12
3743,1,2462,control,2024-08-06,2024-08-19
3744,1,1979,treatment,2024-08-05,2024-08-11
3745,1,4426,control,2024-08-02,2024-08-12
3746,1,19134,treatment,2024-08-03,2024-08-03
3747,1,12614,control,2024-08-03,2024-08-13
3748,1,24312,treatment,2024-08-04,2024-08-04
3749,1,19251,control,2024-08-01,2024-08-04
3750,1,26364,treatment,2024-08-05,2024-08-13
3751,1,2070,control,2024-08-06,2024-08-19
3752,1,22207,treatment,2024-08-05,2024-08-14
3753,1,8583,control,2024-08-03,2024-08-07
3754,1,13913,treatment,2024-08-05,2024-08-06
3755,1,16954,control,2024-08-07,2024-08-19
3756,1,23592,treatment,2024-08-03,2024-08-06
3757,1,20890,control,2024-08-02,2024-08-12
3758,1,5874,treatment,2024-08-06,2024-08-08
3759,1,20699,control,2024-08-02,2024-08-14
3760,1,16515,treatment,2024-08-04,2024-08-14
3761,1,1036,control,2024-08-05,2024-08-09
3762,1,20963,treatment,2024-08-01,2024-08-06
3763,1,322,control,2024-08-03,2024-08-09
3764,1,2333,treatment,2024-08-06,2024-08-14
3765,1,15604,control,2024-08-03,2024-08-12
3766,1,25636,treatment,2024-08-06,2024-08-10
3767,1,17804,control,2024-08-05,2024-08-17
3768,1,11527,treatment,2024-08-02,2024-08-10
3769,1,12769,control,2024-08-06,2024-08-06
3770,1,14866,treatment,2024-08-02,2024-08-13
3771,1,1601,control,2024-08-04,2024-08-11
3772,1,22834,treatment,2024-08-04,2024-08-17
3773,1,20110,control,2024-08-05,2024-08-07
3774,1,4697,treatment,2024-08-06,2024-08-12
3775,1,25740,control,2024-08-07,2024-08-08
3776,1,1681,treatment,2024-08-05,2024-08-15
3777,1,14956,control,2024-08-02,2024-08-15
3778,1,9458,treatment,2024-08-07,2024-08-11
3779,1,819,control,2024-08-04,2024-08-07
3780,1,24589,treatment,2024-08-01,2024-08-08
3781,1,20493,control,2024-08-01,2024-08-06
3782,1,2607,treatment,2024-08-06,2024-08-07
3783,1,24539,control,2024-08-07,2024-08-15
3784,1,7642,treatment,2024-08-01,2024-08-04
3785,1,21275,control,2024-08-04,2024-08-04
3786,1,16720,treatment,2024-08-04,2024-08-13
3787,1,15020,control,2024-08-07,2024-08-14
3788,1,8170,treatment,2024-08-03,2024-08-09
3789,1,12387,control,2024-08-02,2024-08-03
3790,1,12662,treatment,2024-08-06,2024-08-13
3791,1,19241,control,2024-08-05,2024-08-11
3792,1,1135,treatment,2024-08-05,2024-08-13
3793,1,10764,control,2024-08-06,2024-08-17
3794,1,3081,treatment,2024-08-01,2024-08-12
3795,1,25071,control,2024-08-05,2024-08-17
3796,1,12257,treatment,2024-08-01,2024-08-02
3797,1,20169,control,2024-08-07,2024-08-12
3798,1,11723,treatment,2024-08-01,2024-08-11
3799,1,9716,control,2024-08-06,2024-08-13
3800,1,11497,treatment,2024-08-01,2024-08-01
3801,1,8879,control,2024-08-05,2024-08-06
3802,1,24833,treatment,2024-08-04,2024-08-14
3803,1,17243,control,2024-08-05,2024-08-18
3804,1,4040,treatment,2024-08-06,2024-08-09
3805,1,4653,control,2024-08-01,2024-08-10
3806,1,21316,treatment,2024-08-02,2024-08-12
3807,1,8311,control,2024-08-03,2024-08-06
3808,1,5142,treatment,2024-08-07,2024-08-18
3809,1,5876,control,2024-08-01,2024-08-07
3810,1,12066,treatment,2024-08-04,2024-08-05
3811,1,8262,control,2024-08-03,2024-08-06
3812,1,23832,treatment,2024-08-02,2024-08-04
3813,1,14549,control,2024-08-05,2024-08-13
3814,1,24238,treatment,2024-08-04,2024-08-08
3815,1,15917,control,2024-08-02,2024-08-12
3816,1,11745,treatment,2024-08-02,2024-08-10
3817,1,3869,control,2024-08-01,2024-08-06
3818,1,10263,treatment,2024-08-06,2024-08-18
3819,1,718,control,2024-08-03,2024-08-10
3820,1,15707,treatment,2024-08-07,2024-08-14
3821,1,10482,control,2024-08-04,2024-08-16
3822,1,4475,treatment,2024-08-02,2024-08-15
3823,1,20589,control,2024-08-07,2024-08-18
3824,1,4683,treatment,2024-08-02,2024-08-11
3825,1,20084,control,2024-08-07,2024-08-15
3826,1,19504,treatment,2024-08-01,2024-08-14
3827,1,10804,control,2024-08-03,2024-08-07
3828,1,4332,treatment,2024-08-06,2024-08-16
3829,1,15189,control,2024-08-06,2024-08-19
3830,1,25253,treatment,2024-08-03,2024-08-04
3831,1,11738,control,2024-08-01,2024-08-08
3832,1,16654,treatment,2024-08-06,2024-08-14
3833,1,22803,control,2024-08-04,2024-08-16
3834,1,797,treatment,2024-08-05,2024-08-13
