order_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
24882,15442,82,1,43.63,6.54,37.09
24883,15442,278,1,36.77,5.52,31.25
24884,15443,79,2,34.16,10.25,58.07
24885,15443,402,1,18.18,2.73,15.45
24886,15444,13,1,28.5,4.27,24.23
24887,15444,444,1,15.06,2.26,12.8
24888,15445,23,1,7.48,1.12,6.36
24889,15445,422,1,6.68,1.0,5.68
24890,15446,241,1,36.78,5.52,31.26
24891,15446,76,1,73.45,11.02,62.43
24892,15446,415,1,92.83,13.92,78.91
24893,15446,271,1,108.14,16.22,91.92
24894,15447,302,1,45.96,6.89,39.07
24895,15448,202,1,36.43,5.46,30.97
24896,15449,450,1,13.21,1.98,11.23
24897,15450,53,1,97.56,14.63,82.93
24898,15451,22,1,14.64,2.2,12.44
24899,15451,416,1,34.79,5.22,29.57
24900,15451,447,1,139.97,21.0,118.97
24901,15452,125,1,44.36,6.65,37.71
24902,15453,26,1,139.5,20.93,118.57
24903,15453,331,1,28.13,4.22,23.91
24904,15454,139,1,56.44,8.47,47.97
24905,15455,388,1,93.96,14.09,79.87
24906,15456,94,1,20.04,3.01,17.03
24907,15456,347,1,47.66,7.15,40.51
24908,15457,165,2,41.73,12.52,70.94
24909,15457,451,1,7.2,1.08,6.12
24910,15458,59,2,11.68,3.5,19.86
24911,15458,402,1,18.18,2.73,15.45
24912,15459,268,1,25.99,3.9,22.09
24913,15459,150,1,41.39,6.21,35.18
24914,15460,56,1,13.81,2.07,11.74
24915,15460,3,2,10.0,3.0,17.0
24916,15461,322,1,57.91,8.69,49.22
24917,15462,485,1,19.31,2.9,16.41
24918,15462,46,1,35.41,5.31,30.1
24919,15463,124,2,36.78,11.03,62.53
24920,15464,491,1,22.39,3.36,19.03
24921,15465,488,1,205.47,30.82,174.65
24922,15465,257,1,23.81,3.57,20.24
24923,15466,444,1,15.06,2.26,12.8
24924,15466,293,1,8.81,1.32,7.49
24925,15467,26,1,139.5,20.93,118.57
24926,15468,290,1,12.33,1.85,10.48
24927,15469,357,1,313.37,47.01,266.36
24928,15470,279,1,64.01,9.6,54.41
24929,15470,135,1,33.49,5.02,28.47
24930,15471,166,1,89.65,13.45,76.2
24931,15472,101,1,104.61,15.69,88.92
24932,15472,486,1,18.73,2.81,15.92
24933,15473,288,1,60.64,9.1,51.54
24934,15474,184,1,20.13,3.02,17.11
24935,15475,422,1,6.68,1.0,5.68
24936,15476,451,1,7.2,1.08,6.12
24937,15476,388,1,93.96,14.09,79.87
24938,15476,417,1,34.12,5.12,29.0
24939,15477,161,1,70.68,10.6,60.08
24940,15477,266,1,10.77,1.62,9.15
24941,15477,286,1,56.6,8.49,48.11
24942,15478,478,1,108.63,16.29,92.34
24943,15478,252,2,39.59,11.88,67.3
24944,15479,394,2,35.93,10.78,61.08
24945,15479,355,1,39.7,5.96,33.74
24946,15480,446,1,236.5,35.48,201.02
24947,15480,481,1,22.44,3.37,19.07
24948,15481,307,1,34.08,5.11,28.97
24949,15481,28,1,24.6,3.69,20.91
24950,15482,57,1,45.49,6.82,38.67
24951,15483,112,1,13.43,2.01,11.42
24952,15484,196,1,104.48,15.67,88.81
24953,15484,332,1,36.15,5.42,30.73
24954,15484,483,2,30.51,9.15,51.87
24955,15485,141,1,10.45,1.57,8.88
24956,15486,336,1,37.33,5.6,31.73
24957,15486,364,1,36.17,5.43,30.74
24958,15487,87,1,12.24,1.84,10.4
24959,15488,58,1,34.75,5.21,29.54
24960,15489,335,1,107.51,16.13,91.38
24961,15490,402,1,18.18,2.73,15.45
24962,15490,293,1,8.81,1.32,7.49
24963,15491,411,1,26.83,4.02,22.81
24964,15491,132,1,68.5,10.28,58.22
24965,15491,466,1,25.71,3.86,21.85
24966,15492,97,2,40.26,12.08,68.44
24967,15493,6,1,41.52,6.23,35.29
24968,15493,43,1,55.12,8.27,46.85
24969,15494,173,1,34.15,5.12,29.03
24970,15494,217,1,30.87,4.63,26.24
24971,15495,9,1,13.52,2.03,11.49
24972,15496,236,1,22.48,3.37,19.11
24973,15497,328,1,15.42,2.31,13.11
24974,15497,181,2,35.95,10.79,61.11
24975,15498,113,1,24.44,3.67,20.77
24976,15499,96,1,24.01,3.6,20.41
24977,15499,285,1,43.47,6.52,36.95
24978,15500,480,1,11.5,1.72,9.78
24979,15500,263,1,59.65,8.95,50.7
24980,15501,111,1,115.49,17.32,98.17
24981,15502,135,1,33.49,5.02,28.47
24982,15502,463,1,54.94,8.24,46.7
24983,15503,432,1,41.19,6.18,35.01
24984,15504,251,1,30.42,4.56,25.86
24985,15504,195,1,83.6,12.54,71.06
24986,15505,363,1,34.8,5.22,29.58
24987,15506,435,1,36.18,5.43,30.75
24988,15506,271,1,108.14,16.22,91.92
24989,15507,136,1,43.35,6.5,36.85
24990,15507,491,1,22.39,3.36,19.03
24991,15508,433,1,21.13,3.17,17.96
24992,15509,24,2,35.85,10.76,60.94
24993,15509,197,1,50.58,7.59,42.99
24994,15509,264,1,44.68,6.7,37.98
24995,15510,190,1,18.15,2.72,15.43
24996,15511,409,1,6.18,0.93,5.25
24997,15512,373,2,38.26,11.48,65.04
24998,15513,384,2,13.77,4.13,23.41
24999,15513,110,1,45.46,6.82,38.64
25000,15514,375,1,88.33,13.25,75.08
25001,15514,304,1,6.13,0.92,5.21
25002,15514,379,1,89.44,13.42,76.02
25003,15515,395,1,35.28,5.29,29.99
25004,15516,24,1,35.85,5.38,30.47
25005,15517,411,1,26.83,4.02,22.81
25006,15518,450,1,13.21,1.98,11.23
25007,15518,115,1,16.19,2.43,13.76
25008,15519,360,1,40.25,6.04,34.21
25009,15519,308,2,32.99,9.9,56.08
25010,15520,421,1,5.99,0.9,5.09
25011,15520,54,1,33.44,5.02,28.42
25012,15521,471,1,74.14,11.12,63.02
25013,15522,339,1,47.27,7.09,40.18
25014,15523,123,1,30.73,4.61,26.12
25015,15524,130,1,24.79,3.72,21.07
25016,15525,383,1,50.19,7.53,42.66
25017,15526,203,1,20.96,3.14,17.82
25018,15526,265,1,54.9,8.23,46.67
25019,15527,165,1,41.73,6.26,35.47
25020,15527,359,1,104.4,15.66,88.74
25021,15527,308,1,32.99,4.95,28.04
25022,15528,280,1,31.58,4.74,26.84
25023,15529,435,2,36.18,10.85,61.51
25024,15530,46,1,35.41,5.31,30.1
25025,15530,496,1,7.78,1.17,6.61
25026,15531,456,1,18.0,2.7,15.3
25027,15531,38,1,55.24,8.29,46.95
25028,15532,248,1,69.37,10.41,58.96
25029,15533,214,1,42.42,6.36,36.06
25030,15534,371,1,33.34,5.0,28.34
25031,15535,400,1,47.48,7.12,40.36
25032,15535,366,2,10.82,3.25,18.39
25033,15536,298,1,25.29,3.79,21.5
25034,15537,286,2,56.6,16.98,96.22
25035,15537,121,1,34.07,5.11,28.96
25036,15537,440,1,12.81,1.92,10.89
25037,15538,392,2,13.17,3.95,22.39
25038,15539,462,1,17.46,2.62,14.84
25039,15539,407,1,30.61,4.59,26.02
25040,15540,114,2,18.13,5.44,30.82
25041,15541,313,1,48.82,7.32,41.5
25042,15542,379,1,89.44,13.42,76.02
25043,15543,224,1,41.74,6.26,35.48
25044,15543,224,1,41.74,6.26,35.48
25045,15544,212,1,84.12,12.62,71.5
25046,15544,311,1,38.95,5.84,33.11
25047,15545,408,1,27.25,4.09,23.16
25048,15546,366,2,10.82,3.25,18.39
25049,15546,472,1,26.97,4.05,22.92
25050,15547,234,1,18.73,2.81,15.92
25051,15547,332,1,36.15,5.42,30.73
25052,15548,405,1,26.68,4.0,22.68
25053,15548,229,1,5.99,0.9,5.09
25054,15549,293,1,8.81,1.32,7.49
25055,15550,402,1,18.18,2.73,15.45
25056,15550,354,1,15.95,2.39,13.56
25057,15551,197,1,50.58,7.59,42.99
25058,15551,251,2,30.42,9.13,51.71
25059,15552,65,1,40.41,6.06,34.35
25060,15552,18,1,9.06,1.36,7.7
25061,15553,418,1,30.84,4.63,26.21
25062,15554,128,1,18.81,2.82,15.99
25063,15555,393,1,27.32,4.1,23.22
25064,15555,239,1,45.9,6.88,39.02
25065,15556,64,1,33.42,5.01,28.41
25066,15556,408,1,27.25,4.09,23.16
25067,15557,1,1,81.65,12.25,69.4
25068,15558,463,1,54.94,8.24,46.7
25069,15558,144,1,19.01,2.85,16.16
25070,15559,461,1,65.61,9.84,55.77
25071,15560,17,1,63.16,9.47,53.69
25072,15560,486,1,18.73,2.81,15.92
25073,15560,425,1,57.52,8.63,48.89
25074,15561,218,1,70.26,10.54,59.72
25075,15561,282,1,23.77,3.57,20.2
25076,15562,197,1,50.58,7.59,42.99
25077,15563,195,1,83.6,12.54,71.06
25078,15563,221,1,67.3,10.09,57.21
25079,15563,123,1,30.73,4.61,26.12
25080,15564,17,1,63.16,9.47,53.69
25081,15565,395,1,35.28,5.29,29.99
25082,15566,440,1,12.81,1.92,10.89
25083,15567,211,1,47.4,7.11,40.29
25084,15567,189,1,14.0,2.1,11.9
25085,15568,377,1,49.19,7.38,41.81
25086,15569,57,1,45.49,6.82,38.67
25087,15570,15,1,37.58,5.64,31.94
25088,15570,157,1,27.75,4.16,23.59
25089,15571,447,1,139.97,21.0,118.97
25090,15571,458,2,44.39,13.32,75.46
25091,15572,411,1,26.83,4.02,22.81
25092,15573,151,2,14.79,4.44,25.14
25093,15573,397,1,24.8,3.72,21.08
25094,15574,64,1,33.42,5.01,28.41
25095,15574,143,1,35.42,5.31,30.11
25096,15575,318,1,63.09,9.46,53.63
25097,15575,453,1,14.91,2.24,12.67
25098,15576,223,1,86.51,12.98,73.53
25099,15576,32,1,14.7,2.2,12.5
25100,15577,215,1,53.07,7.96,45.11
25101,15577,26,1,139.5,20.93,118.57
25102,15578,118,1,144.01,21.6,122.41
25103,15579,433,1,21.13,3.17,17.96
25104,15580,296,1,34.53,5.18,29.35
25105,15580,181,1,35.95,5.39,30.56
25106,15581,164,1,13.81,2.07,11.74
25107,15582,165,1,41.73,6.26,35.47
25108,15583,445,1,16.63,2.49,14.14
25109,15584,261,1,9.73,1.46,8.27
25110,15585,438,1,5.99,0.9,5.09
25111,15585,380,1,81.78,12.27,69.51
25112,15585,43,1,55.12,8.27,46.85
25113,15586,230,2,8.34,2.5,14.18
25114,15586,316,1,72.89,10.93,61.96
25115,15587,257,2,23.81,7.14,40.48
25116,15587,200,1,25.68,3.85,21.83
25117,15588,296,1,34.53,5.18,29.35
25118,15589,406,1,136.6,20.49,116.11
25119,15589,466,1,25.71,3.86,21.85
25120,15590,169,1,8.47,1.27,7.2
25121,15590,163,1,12.97,1.95,11.02
25122,15591,72,1,49.85,7.48,42.37
25123,15591,99,1,13.31,2.0,11.31
25124,15591,116,1,25.51,3.83,21.68
25125,15592,10,1,47.38,7.11,40.27
25126,15592,155,2,6.91,2.07,11.75
25127,15593,465,1,11.01,1.65,9.36
25128,15593,16,1,61.7,9.26,52.44
25129,15594,19,1,5.99,0.9,5.09
25130,15595,185,1,172.13,25.82,146.31
25131,15596,398,1,43.89,6.58,37.31
25132,15596,198,2,98.57,29.57,167.57
25133,15596,94,1,20.04,3.01,17.03
25134,15597,263,1,59.65,8.95,50.7
25135,15598,42,2,59.86,17.96,101.76
25136,15599,453,1,14.91,2.24,12.67
25137,15600,149,1,31.9,4.78,27.12
25138,15600,92,2,40.54,12.16,68.92
25139,15601,136,1,43.35,6.5,36.85
25140,15602,337,1,46.01,6.9,39.11
25141,15603,64,1,33.42,5.01,28.41
25142,15603,405,1,26.68,4.0,22.68
25143,15604,95,1,42.49,6.37,36.12
25144,15605,128,1,18.81,2.82,15.99
25145,15606,46,1,35.41,5.31,30.1
25146,15606,301,1,42.64,6.4,36.24
25147,15607,125,1,44.36,6.65,37.71
25148,15608,87,1,12.24,1.84,10.4
25149,15608,343,1,81.92,12.29,69.63
25150,15609,333,1,234.18,35.13,199.05
25151,15610,335,1,107.51,16.13,91.38
25152,15611,267,1,43.16,6.47,36.69
25153,15612,312,1,22.19,3.33,18.86
25154,15612,363,1,34.8,5.22,29.58
25155,15613,23,1,7.48,1.12,6.36
25156,15614,232,1,48.52,7.28,41.24
25157,15614,499,1,95.58,14.34,81.24
25158,15615,50,1,132.05,19.81,112.24
25159,15615,193,1,20.13,3.02,17.11
25160,15616,122,1,134.69,20.2,114.49
25161,15617,19,1,5.99,0.9,5.09
25162,15617,191,1,45.5,6.83,38.67
25163,15618,229,1,5.99,0.9,5.09
25164,15619,216,1,13.19,1.98,11.21
25165,15620,244,1,32.19,4.83,27.36
25166,15621,263,1,59.65,8.95,50.7
25167,15622,90,1,28.17,4.23,23.94
25168,15623,171,1,21.2,3.18,18.02
25169,15624,22,1,14.64,2.2,12.44
25170,15624,471,2,74.14,22.24,126.04
25171,15625,411,1,26.83,4.02,22.81
25172,15626,220,1,39.22,5.88,33.34
25173,15626,499,1,95.58,14.34,81.24
25174,15627,52,1,40.62,6.09,34.53
25175,15628,42,1,59.86,8.98,50.88
25176,15629,39,1,47.18,7.08,40.1
25177,15629,314,1,21.71,3.26,18.45
25178,15630,295,1,14.63,2.19,12.44
25179,15630,184,1,20.13,3.02,17.11
25180,15630,273,1,94.81,14.22,80.59
25181,15631,101,2,104.61,31.38,177.84
25182,15631,30,1,33.42,5.01,28.41
25183,15632,314,1,21.71,3.26,18.45
25184,15633,218,1,70.26,10.54,59.72
25185,15633,130,1,24.79,3.72,21.07
25186,15634,258,1,10.66,1.6,9.06
25187,15635,320,1,15.43,2.31,13.12
25188,15636,278,1,36.77,5.52,31.25
25189,15636,100,1,22.53,3.38,19.15
25190,15637,232,1,48.52,7.28,41.24
25191,15638,462,1,17.46,2.62,14.84
25192,15638,76,2,73.45,22.04,124.86
25193,15639,207,2,46.11,13.83,78.39
25194,15640,97,1,40.26,6.04,34.22
25195,15641,226,1,43.32,6.5,36.82
25196,15641,165,2,41.73,12.52,70.94
25197,15641,36,1,15.85,2.38,13.47
25198,15642,160,1,39.66,5.95,33.71
25199,15642,154,1,7.29,1.09,6.2
25200,15642,422,1,6.68,1.0,5.68
25201,15643,328,1,15.42,2.31,13.11
25202,15644,402,1,18.18,2.73,15.45
25203,15644,475,1,158.92,23.84,135.08
25204,15645,496,1,7.78,1.17,6.61
25205,15645,184,1,20.13,3.02,17.11
25206,15646,313,1,48.82,7.32,41.5
25207,15647,25,2,69.73,20.92,118.54
25208,15647,68,1,13.93,2.09,11.84
25209,15648,124,1,36.78,5.52,31.26
25210,15648,265,2,54.9,16.47,93.33
25211,15648,146,1,11.32,1.7,9.62
25212,15649,452,1,30.16,4.52,25.64
25213,15650,176,1,19.28,2.89,16.39
25214,15651,160,1,39.66,5.95,33.71
25215,15652,492,1,28.54,4.28,24.26
25216,15653,243,1,30.33,4.55,25.78
25217,15654,402,1,18.18,2.73,15.45
25218,15655,407,1,30.61,4.59,26.02
25219,15656,239,1,45.9,6.88,39.02
25220,15656,163,2,12.97,3.89,22.05
25221,15657,488,2,205.47,61.64,349.3
25222,15658,300,1,43.46,6.52,36.94
25223,15658,499,1,95.58,14.34,81.24
25224,15659,18,1,9.06,1.36,7.7
25225,15660,83,2,44.85,13.46,76.24
25226,15661,476,1,12.4,1.86,10.54
25227,15661,280,1,31.58,4.74,26.84
25228,15662,403,1,27.42,4.11,23.31
25229,15663,411,1,26.83,4.02,22.81
25230,15664,454,1,30.94,4.64,26.3
25231,15664,36,1,15.85,2.38,13.47
25232,15664,290,1,12.33,1.85,10.48
25233,15665,359,1,104.4,15.66,88.74
25234,15666,235,1,99.13,14.87,84.26
25235,15667,307,1,34.08,5.11,28.97
25236,15668,229,2,5.99,1.8,10.18
25237,15669,65,1,40.41,6.06,34.35
25238,15669,50,1,132.05,19.81,112.24
25239,15670,265,1,54.9,8.23,46.67
25240,15671,426,1,48.35,7.25,41.1
25241,15672,371,1,33.34,5.0,28.34
25242,15673,114,2,18.13,5.44,30.82
25243,15674,306,1,5.99,0.9,5.09
25244,15674,404,1,28.58,4.29,24.29
25245,15675,184,2,20.13,6.04,34.22
25246,15675,351,1,13.58,2.04,11.54
25247,15676,122,1,134.69,20.2,114.49
25248,15677,63,1,67.72,10.16,57.56
25249,15677,195,1,83.6,12.54,71.06
25250,15678,38,1,55.24,8.29,46.95
25251,15679,1,1,81.65,12.25,69.4
25252,15680,327,1,51.11,7.67,43.44
25253,15681,415,1,92.83,13.92,78.91
25254,15681,333,1,234.18,35.13,199.05
25255,15682,336,1,37.33,5.6,31.73
25256,15682,372,1,62.55,9.38,53.17
25257,15683,492,1,28.54,4.28,24.26
25258,15683,392,1,13.17,1.98,11.19
25259,15683,157,1,27.75,4.16,23.59
25260,15684,446,1,236.5,35.48,201.02
25261,15684,353,1,9.26,1.39,7.87
25262,15685,382,1,53.45,8.02,45.43
25263,15685,166,1,89.65,13.45,76.2
25264,15686,16,2,61.7,18.51,104.89
25265,15686,192,1,51.65,7.75,43.9
25266,15687,463,1,54.94,8.24,46.7
25267,15687,389,1,64.86,9.73,55.13
25268,15688,297,1,26.6,3.99,22.61
25269,15688,297,1,26.6,3.99,22.61
25270,15688,309,1,76.43,11.46,64.97
25271,15689,172,1,23.89,3.58,20.31
25272,15690,182,1,29.43,4.41,25.02
25273,15691,169,1,8.47,1.27,7.2
25274,15692,10,1,47.38,7.11,40.27
25275,15692,209,1,35.18,5.28,29.9
25276,15693,101,1,104.61,15.69,88.92
25277,15693,325,2,16.65,4.99,28.31
25278,15694,292,1,22.18,3.33,18.85
25279,15695,31,1,26.06,3.91,22.15
25280,15695,311,2,38.95,11.69,66.21
25281,15695,111,1,115.49,17.32,98.17
25282,15696,401,1,33.2,4.98,28.22
25283,15697,213,1,123.71,18.56,105.15
25284,15697,70,2,18.23,5.47,30.99
25285,15697,244,1,32.19,4.83,27.36
25286,15698,382,1,53.45,8.02,45.43
25287,15698,242,1,14.85,2.23,12.62
25288,15699,135,1,33.49,5.02,28.47
25289,15700,386,1,11.19,1.68,9.51
25290,15701,166,1,89.65,13.45,76.2
25291,15702,313,1,48.82,7.32,41.5
25292,15703,483,1,30.51,4.58,25.93
25293,15703,392,1,13.17,1.98,11.19
25294,15704,2,1,5.99,0.9,5.09
25295,15704,103,1,6.09,0.91,5.18
25296,15705,414,1,29.02,4.35,24.67
25297,15705,11,1,34.7,5.21,29.49
25298,15706,62,1,139.5,20.93,118.57
25299,15707,35,1,82.17,12.33,69.84
25300,15708,324,1,18.0,2.7,15.3
25301,15708,63,1,67.72,10.16,57.56
25302,15709,191,1,45.5,6.83,38.67
25303,15710,265,1,54.9,8.23,46.67
25304,15711,213,2,123.71,37.11,210.31
25305,15711,459,1,46.25,6.94,39.31
25306,15712,358,2,20.71,6.21,35.21
25307,15712,45,1,7.95,1.19,6.76
25308,15713,51,1,98.24,14.74,83.5
25309,15714,10,1,47.38,7.11,40.27
25310,15714,86,2,29.79,8.94,50.64
25311,15715,475,1,158.92,23.84,135.08
25312,15716,105,1,33.9,5.08,28.82
25313,15716,145,1,64.38,9.66,54.72
25314,15716,302,1,45.96,6.89,39.07
25315,15717,271,1,108.14,16.22,91.92
25316,15717,278,1,36.77,5.52,31.25
25317,15718,165,1,41.73,6.26,35.47
25318,15718,183,1,117.99,17.7,100.29
25319,15719,79,1,34.16,5.12,29.04
25320,15719,368,1,55.85,8.38,47.47
25321,15719,28,1,24.6,3.69,20.91
25322,15720,407,1,30.61,4.59,26.02
25323,15721,19,1,5.99,0.9,5.09
25324,15722,338,1,36.4,5.46,30.94
25325,15723,225,1,24.91,3.74,21.17
25326,15723,181,1,35.95,5.39,30.56
25327,15724,89,1,39.4,5.91,33.49
25328,15725,318,1,63.09,9.46,53.63
25329,15725,261,1,9.73,1.46,8.27
25330,15726,80,1,16.84,2.53,14.31
25331,15726,143,2,35.42,10.63,60.21
25332,15727,470,1,112.78,16.92,95.86
25333,15728,132,1,68.5,10.28,58.22
25334,15729,241,1,36.78,5.52,31.26
25335,15729,263,1,59.65,8.95,50.7
25336,15730,453,1,14.91,2.24,12.67
25337,15730,49,1,127.16,19.07,108.09
25338,15731,479,1,14.2,2.13,12.07
25339,15731,367,1,9.63,1.44,8.19
25340,15732,62,1,139.5,20.93,118.57
25341,15733,161,1,70.68,10.6,60.08
25342,15733,57,1,45.49,6.82,38.67
25343,15734,215,1,53.07,7.96,45.11
25344,15735,48,1,11.9,1.78,10.12
25345,15735,164,2,13.81,4.14,23.48
25346,15736,169,1,8.47,1.27,7.2
25347,15736,351,1,13.58,2.04,11.54
25348,15737,388,1,93.96,14.09,79.87
25349,15738,64,1,33.42,5.01,28.41
25350,15738,55,1,38.95,5.84,33.11
25351,15738,166,1,89.65,13.45,76.2
25352,15738,471,1,74.14,11.12,63.02
25353,15739,125,1,44.36,6.65,37.71
25354,15740,179,1,9.69,1.45,8.24
25355,15740,292,1,22.18,3.33,18.85
25356,15740,408,1,27.25,4.09,23.16
25357,15741,486,1,18.73,2.81,15.92
25358,15741,455,1,9.21,1.38,7.83
25359,15742,258,1,10.66,1.6,9.06
25360,15743,16,1,61.7,9.26,52.44
25361,15744,393,1,27.32,4.1,23.22
25362,15744,327,1,51.11,7.67,43.44
25363,15745,257,1,23.81,3.57,20.24
25364,15746,254,1,14.88,2.23,12.65
25365,15746,324,1,18.0,2.7,15.3
25366,15747,266,1,10.77,1.62,9.15
25367,15748,109,1,5.99,0.9,5.09
25368,15748,370,1,20.56,3.08,17.48
25369,15749,244,1,32.19,4.83,27.36
25370,15750,13,1,28.5,4.27,24.23
25371,15750,73,1,45.29,6.79,38.5
25372,15751,223,1,86.51,12.98,73.53
25373,15752,373,1,38.26,5.74,32.52
25374,15753,75,1,30.02,4.5,25.52
25375,15753,345,1,31.56,4.73,26.83
25376,15754,490,1,67.32,10.1,57.22
25377,15755,412,1,19.13,2.87,16.26
25378,15756,417,1,34.12,5.12,29.0
25379,15756,120,1,152.03,22.8,129.23
25380,15757,240,1,120.72,18.11,102.61
25381,15758,145,2,64.38,19.31,109.45
25382,15759,246,1,26.99,4.05,22.94
25383,15759,53,1,97.56,14.63,82.93
25384,15760,421,1,5.99,0.9,5.09
25385,15761,280,1,31.58,4.74,26.84
25386,15762,41,1,55.05,8.26,46.79
25387,15763,193,1,20.13,3.02,17.11
25388,15763,429,1,75.5,11.32,64.18
25389,15763,298,1,25.29,3.79,21.5
25390,15764,49,1,127.16,19.07,108.09
25391,15765,452,1,30.16,4.52,25.64
25392,15766,40,2,89.99,27.0,152.98
25393,15766,318,1,63.09,9.46,53.63
25394,15767,408,1,27.25,4.09,23.16
25395,15768,453,1,14.91,2.24,12.67
25396,15768,43,1,55.12,8.27,46.85
25397,15769,31,1,26.06,3.91,22.15
25398,15769,379,1,89.44,13.42,76.02
25399,15770,471,1,74.14,11.12,63.02
25400,15770,222,1,49.04,7.36,41.68
25401,15771,341,2,105.98,31.79,180.17
25402,15772,421,1,5.99,0.9,5.09
25403,15772,166,1,89.65,13.45,76.2
25404,15773,77,1,77.28,11.59,65.69
25405,15774,463,1,54.94,8.24,46.7
25406,15774,417,1,34.12,5.12,29.0
25407,15775,187,1,11.92,1.79,10.13
25408,15776,181,1,35.95,5.39,30.56
25409,15776,149,2,31.9,9.57,54.23
25410,15777,498,1,12.73,1.91,10.82
25411,15777,394,1,35.93,5.39,30.54
25412,15778,384,1,13.77,2.07,11.7
25413,15778,359,1,104.4,15.66,88.74
25414,15779,388,1,93.96,14.09,79.87
25415,15779,235,1,99.13,14.87,84.26
25416,15780,205,1,149.27,22.39,126.88
25417,15781,140,1,15.1,2.26,12.84
25418,15782,262,1,39.79,5.97,33.82
25419,15783,189,1,14.0,2.1,11.9
25420,15784,14,1,41.37,6.21,35.16
25421,15785,433,1,21.13,3.17,17.96
25422,15786,18,1,9.06,1.36,7.7
25423,15787,165,1,41.73,6.26,35.47
25424,15788,63,1,67.72,10.16,57.56
25425,15788,66,1,34.31,5.15,29.16
25426,15789,314,1,21.71,3.26,18.45
25427,15789,39,1,47.18,7.08,40.1
25428,15789,493,1,18.71,2.81,15.9
25429,15790,423,1,21.44,3.22,18.22
25430,15791,104,1,7.47,1.12,6.35
25431,15792,226,2,43.32,13.0,73.64
25432,15792,145,1,64.38,9.66,54.72
25433,15793,192,1,51.65,7.75,43.9
25434,15794,64,1,33.42,5.01,28.41
25435,15795,226,2,43.32,13.0,73.64
25436,15795,224,1,41.74,6.26,35.48
25437,15796,498,1,12.73,1.91,10.82
25438,15797,449,1,24.76,3.71,21.05
25439,15797,395,1,35.28,5.29,29.99
25440,15798,474,2,155.56,46.67,264.45
25441,15798,192,1,51.65,7.75,43.9
25442,15799,35,1,82.17,12.33,69.84
25443,15799,384,1,13.77,2.07,11.7
25444,15800,332,1,36.15,5.42,30.73
25445,15800,199,1,7.35,1.1,6.25
25446,15801,354,1,15.95,2.39,13.56
25447,15801,362,1,46.81,7.02,39.79
25448,15802,492,1,28.54,4.28,24.26
25449,15803,361,2,29.34,8.8,49.88
25450,15804,438,1,5.99,0.9,5.09
25451,15805,375,1,88.33,13.25,75.08
25452,15805,96,1,24.01,3.6,20.41
25453,15805,132,1,68.5,10.28,58.22
25454,15806,311,1,38.95,5.84,33.11
25455,15807,312,2,22.19,6.66,37.72
25456,15807,423,1,21.44,3.22,18.22
25457,15807,273,1,94.81,14.22,80.59
25458,15808,194,1,72.96,10.94,62.02
25459,15808,396,1,82.02,12.3,69.72
25460,15809,274,1,30.33,4.55,25.78
25461,15809,436,1,33.15,4.97,28.18
25462,15810,196,1,104.48,15.67,88.81
25463,15811,113,1,24.44,3.67,20.77
25464,15812,177,1,16.61,2.49,14.12
25465,15813,420,1,130.98,19.65,111.33
25466,15813,218,1,70.26,10.54,59.72
25467,15813,108,1,87.47,13.12,74.35
25468,15814,63,2,67.72,20.32,115.12
25469,15815,36,1,15.85,2.38,13.47
25470,15815,89,1,39.4,5.91,33.49
25471,15816,466,1,25.71,3.86,21.85
25472,15816,187,1,11.92,1.79,10.13
25473,15817,395,1,35.28,5.29,29.99
25474,15817,80,1,16.84,2.53,14.31
25475,15818,476,1,12.4,1.86,10.54
25476,15818,236,2,22.48,6.74,38.22
25477,15819,404,1,28.58,4.29,24.29
25478,15820,7,1,61.18,9.18,52.0
25479,15820,494,2,5.99,1.8,10.18
25480,15821,355,1,39.7,5.96,33.74
25481,15821,8,2,13.3,3.99,22.61
25482,15822,394,1,35.93,5.39,30.54
25483,15822,466,1,25.71,3.86,21.85
25484,15823,190,1,18.15,2.72,15.43
25485,15824,394,1,35.93,5.39,30.54
25486,15824,245,1,11.11,1.67,9.44
25487,15824,428,1,74.83,11.22,63.61
25488,15825,56,1,13.81,2.07,11.74
25489,15826,274,1,30.33,4.55,25.78
25490,15827,219,1,66.21,9.93,56.28
25491,15828,224,1,41.74,6.26,35.48
25492,15828,368,1,55.85,8.38,47.47
25493,15828,474,2,155.56,46.67,264.45
25494,15829,263,1,59.65,8.95,50.7
25495,15830,172,2,23.89,7.17,40.61
25496,15830,86,1,29.79,4.47,25.32
25497,15831,376,1,117.14,17.57,99.57
25498,15832,438,1,5.99,0.9,5.09
25499,15832,263,1,59.65,8.95,50.7
25500,15833,200,1,25.68,3.85,21.83
25501,15834,167,1,23.45,3.52,19.93
25502,15835,186,1,27.65,4.15,23.5
25503,15836,66,1,34.31,5.15,29.16
25504,15836,331,1,28.13,4.22,23.91
25505,15837,427,1,24.35,3.65,20.7
25506,15837,480,1,11.5,1.72,9.78
25507,15837,232,1,48.52,7.28,41.24
25508,15838,444,2,15.06,4.52,25.6
25509,15839,94,1,20.04,3.01,17.03
25510,15840,407,1,30.61,4.59,26.02
25511,15841,492,1,28.54,4.28,24.26
25512,15842,222,1,49.04,7.36,41.68
25513,15842,99,1,13.31,2.0,11.31
25514,15842,85,1,79.84,11.98,67.86
25515,15843,107,1,30.14,4.52,25.62
